,City of Seller,City of Purchaser,Time of Order origin,Commodity Index,Amount of Commodity,Whether Emergency? (Yes:1 No:0),Time of Order,Transport,Vehicle
15336,41,395,6:14:38,46,32,0,374.6333333,,
15337,41,395,9:24:26,95,43,0,564.4333333,,
15338,41,396,13:10:03,57,28,0,790.05,,
15339,41,398,16:27:11,27,12,1,987.1833332999998,,
15340,41,402,8:00:49,31,41,0,480.8166666999999,,
15341,41,405,8:10:28,98,5,1,490.46666669999996,,
15342,41,405,20:40:29,109,6,0,1240.483333,,
15343,41,406,5:13:26,62,44,0,313.4333333,,
15344,41,406,9:55:09,97,17,0,595.15,,
15345,41,406,17:10:44,22,6,0,1030.733333,,
15346,41,409,6:41:54,72,11,0,401.9,,
15347,41,409,17:29:40,76,22,0,1049.666667,,
15348,41,411,14:14:45,67,24,1,854.75,,
15349,41,419,0:48:14,59,19,0,48.23333333,,
15350,41,422,20:50:28,40,6,0,1250.466667,,
15351,41,423,13:59:29,18,36,0,839.4833332999999,,
15352,41,428,7:51:28,123,17,1,471.46666669999996,,
15353,41,428,18:26:54,60,16,0,1106.9,,
15354,41,430,19:43:50,40,44,0,1183.833333,,
15355,41,433,17:25:07,6,16,1,1045.116667,,
15356,41,436,3:17:47,90,13,0,197.7833333,,
15357,41,437,6:23:17,108,1,1,383.28333330000004,,
15358,41,437,13:59:04,15,43,0,839.0666667000002,,
15359,41,445,5:42:05,4,39,0,342.0833333,,
15360,41,445,16:37:19,12,30,1,997.3166667000002,,
15361,41,446,22:20:28,77,29,0,1340.466667,,
15362,41,449,17:36:58,93,7,1,1056.966667,,
15363,41,449,20:48:57,62,49,0,1248.95,,
15364,41,450,22:27:20,86,27,0,1347.333333,,
15365,41,451,10:15:44,95,33,0,615.7333332999999,,
15366,41,453,19:06:58,42,5,1,1146.966667,,
15367,41,457,6:01:01,67,1,0,361.0166667,,
15368,41,458,5:18:59,33,23,0,318.9833333,,
15369,41,459,0:17:42,12,24,0,17.7,,
15370,41,459,1:44:48,32,49,0,104.8,,
15371,41,459,8:12:47,2,2,0,492.78333330000004,,
15372,41,461,8:39:54,99,13,0,519.9,,
15373,41,466,17:16:12,33,39,0,1036.2,,
15374,41,471,11:42:12,76,11,0,702.2,,
15375,41,472,16:48:04,19,16,0,1008.0666669999999,,
15376,41,472,17:09:31,3,36,0,1029.516667,,
15377,41,473,9:17:53,121,30,0,557.8833333,,
15378,41,473,15:18:26,55,27,0,918.4333332999998,,
15379,41,475,19:10:28,26,19,0,1150.466667,,
15380,41,476,7:36:53,98,46,1,456.88333330000006,,
15381,41,477,15:18:23,107,50,0,918.3833332999999,,
15382,41,478,4:43:50,119,47,0,283.8333333,,
15383,41,479,23:29:12,56,38,0,1409.2,,
15384,41,483,3:47:15,46,47,0,227.25,,
15385,41,483,11:18:04,121,15,1,678.0666667,,
15386,41,486,9:42:48,88,37,0,582.8,,
15387,41,486,21:29:50,67,12,0,1289.833333,,
15388,41,486,22:35:41,39,35,0,1355.683333,,
15389,41,489,18:46:17,108,17,0,1126.283333,,
15390,41,493,2:21:16,2,44,1,141.2666667,,
15391,41,501,3:00:06,112,37,0,180.1,,
15392,41,501,9:19:12,54,20,0,559.2,,
15393,41,503,5:06:32,107,46,0,306.53333330000004,,
15394,41,503,14:55:19,47,18,0,895.3166667000002,,
15395,41,505,18:44:17,61,25,0,1124.283333,,
15396,41,511,5:53:34,72,50,0,353.5666667,,
15397,41,514,16:39:35,37,38,0,999.5833332999998,,
15398,41,515,4:12:46,60,12,0,252.7666667,,
15399,41,515,20:57:05,30,20,0,1257.083333,,
15400,41,517,18:52:55,53,32,0,1132.916667,,
15401,41,518,9:22:57,113,28,0,562.95,,
15402,41,519,1:31:38,8,8,0,91.63333333,,
15403,41,519,10:55:25,25,46,0,655.4166667000001,,
15404,41,520,2:18:19,36,8,0,138.31666669999998,,
15405,41,522,1:20:12,22,11,0,80.2,,
15406,41,523,16:20:15,39,15,1,980.25,,
15407,41,524,9:55:41,68,44,0,595.6833333,,
15408,41,525,12:56:14,122,16,1,776.2333332999999,,
15409,41,529,6:40:46,12,26,0,400.7666667,,
15410,41,529,22:17:00,98,43,0,1337.0,,
15411,41,531,10:07:56,20,12,1,607.9333333,,
15412,41,531,23:35:02,6,32,0,1415.033333,,
15413,41,533,20:37:02,17,49,0,1237.033333,,
15414,41,534,4:06:46,67,21,0,246.7666667,,
15415,41,536,23:01:13,106,4,0,1381.216667,,
15416,41,537,3:05:06,87,25,0,185.1,,
15417,41,538,22:05:25,5,45,0,1325.416667,,
15418,41,540,21:18:26,66,26,0,1278.433333,,
15419,41,541,5:03:21,96,7,0,303.35,,
15420,41,544,7:59:11,44,12,0,479.1833333000001,,
15421,41,548,10:24:02,18,4,0,624.0333333,,
15422,41,553,4:02:43,1,7,0,242.7166667,,
15423,41,558,16:12:53,15,13,0,972.8833332999999,,
15424,41,559,15:47:42,14,20,0,947.7,,
15425,41,561,20:24:57,8,42,0,1224.95,,
15426,41,564,0:57:09,20,28,0,57.15,,
15427,41,564,11:09:36,23,47,0,669.6,,
15428,41,565,14:07:06,90,21,0,847.1,,
15429,41,566,7:33:32,54,8,0,453.53333330000004,,
15430,41,566,8:28:11,21,39,0,508.1833333000001,,
15431,41,567,11:23:08,3,6,0,683.1333333,,
15432,41,567,15:20:02,104,35,0,920.0333332999999,,
15433,41,567,17:20:14,41,31,1,1040.233333,,
15434,41,569,22:45:23,48,13,0,1365.383333,,
15435,41,570,5:32:46,42,9,0,332.7666667,,
15436,41,570,17:53:38,10,47,0,1073.633333,,
15437,41,571,19:18:56,82,15,1,1158.933333,,
15438,41,571,20:00:22,44,8,0,1200.366667,,
15439,41,572,11:16:08,123,10,0,676.1333333,,
15440,41,575,12:06:48,43,21,0,726.8,,
15441,41,576,6:26:09,44,22,1,386.15,,
15442,41,576,8:15:07,11,42,0,495.11666669999994,,
15443,41,576,14:49:03,2,40,0,889.05,,
15444,41,576,19:01:17,101,23,0,1141.283333,,
15445,41,577,3:42:24,96,9,0,222.4,,
15446,41,577,5:57:02,34,19,0,357.03333330000004,,
15447,41,578,8:13:01,9,44,0,493.0166666999999,,
15448,41,578,19:31:40,105,9,0,1171.666667,,
15449,41,588,6:53:28,96,11,0,413.46666669999996,,
15450,41,588,10:13:09,111,30,0,613.15,,
15451,41,589,6:03:02,104,15,0,363.03333330000004,,
15452,41,590,12:02:15,16,38,0,722.25,,
15453,41,590,23:58:01,22,48,0,1438.016667,,
15454,41,594,16:25:58,54,12,0,985.9666667000001,,
15455,41,596,10:59:29,85,16,0,659.4833332999999,,
15456,41,599,5:00:09,24,4,0,300.15,,
15457,41,600,8:10:36,34,8,0,490.6,,
15458,41,601,0:28:19,52,32,0,28.31666667,,
15459,41,602,11:56:28,25,48,0,716.4666667,,
15460,41,603,8:41:48,20,3,0,521.8,,
15461,41,604,17:37:28,103,26,1,1057.466667,,
15462,41,607,10:19:54,21,44,0,619.9,,
15463,41,608,4:34:20,60,49,0,274.3333333,,
15464,41,608,5:13:25,103,2,1,313.4166667,,
15465,41,608,7:43:29,22,28,0,463.4833333000001,,
15466,41,608,8:38:00,61,14,0,518.0,,
15467,41,608,19:08:05,119,33,1,1148.083333,,
15468,41,608,21:10:06,87,13,0,1270.1,,
15469,41,610,17:48:48,99,20,0,1068.8,,
15470,41,611,16:43:17,25,45,1,1003.283333,,
15471,41,612,19:05:34,78,45,0,1145.566667,,
15472,41,613,3:33:50,102,27,0,213.83333330000002,,
15473,41,614,2:52:21,85,18,0,172.35,,
15474,41,617,16:27:09,120,41,0,987.15,,
15475,41,617,18:51:54,118,27,1,1131.9,,
15476,41,620,16:49:54,27,16,1,1009.9,,
15477,41,621,9:06:45,21,5,0,546.75,,
15478,41,622,11:54:32,37,5,1,714.5333333,,
15479,41,622,13:35:30,42,26,0,815.5,,
15480,41,623,4:27:05,7,50,0,267.0833333,,
15481,41,623,5:25:24,70,5,0,325.4,,
15482,41,626,12:01:45,7,17,0,721.75,,
15483,41,627,14:39:00,43,14,0,879.0,,
15484,41,633,4:45:23,65,44,1,285.3833333,,
15485,41,633,22:36:30,71,2,0,1356.5,,
15486,41,636,23:21:04,91,12,0,1401.066667,,
15487,41,637,23:51:21,18,29,0,1431.35,,
15488,41,642,2:01:20,86,31,0,121.33333329999999,,
15489,41,644,0:52:31,43,19,0,52.51666667,,
15490,41,645,8:31:07,102,30,1,511.11666669999994,,
15491,41,647,18:32:57,54,13,1,1112.95,,
15492,41,650,10:38:17,94,46,0,638.2833333,,
15493,41,653,6:40:14,99,11,0,400.2333333,,
15494,41,653,9:53:30,111,19,0,593.5,,
15495,41,656,4:55:33,3,43,0,295.55,,
15496,42,5,18:58:26,58,34,1,1138.433333,,
15497,42,9,15:20:53,78,47,0,920.8833332999999,,
15498,42,10,9:48:52,95,39,0,588.8666667,,
15499,42,10,17:00:26,42,30,0,1020.4333330000001,,
15500,42,13,6:59:33,80,14,0,419.55,,
15501,42,14,18:19:50,116,41,0,1099.833333,,
15502,42,15,4:58:44,20,24,0,298.7333333,,
15503,42,15,5:00:03,39,41,0,300.05,,
15504,42,16,14:33:12,102,24,0,873.2,,
15505,42,18,0:31:37,93,28,1,31.61666667,,
15506,42,18,12:28:44,112,24,1,748.7333332999999,,
15507,42,21,11:02:58,10,6,0,662.9666667,,
15508,42,21,17:59:27,21,29,1,1079.45,,
15509,42,23,19:50:05,25,28,1,1190.083333,,
15510,42,25,0:55:33,86,26,0,55.55,,
15511,42,28,10:28:26,70,49,0,628.4333333,,
15512,42,29,5:45:40,66,22,1,345.6666667,,
15513,42,30,5:10:33,42,46,1,310.55,,
15514,42,32,23:30:04,48,25,1,1410.066667,,
15515,42,33,5:54:14,118,31,0,354.2333333,,
15516,42,34,6:13:02,111,6,0,373.03333330000004,,
15517,42,37,7:50:25,119,32,0,470.41666669999995,,
15518,42,38,23:46:52,23,30,0,1426.866667,,
15519,42,40,10:47:56,114,49,0,647.9333333,,
15520,42,41,16:42:03,119,38,0,1002.05,,
15521,42,41,22:26:38,63,18,0,1346.633333,,
15522,42,49,5:50:52,123,47,1,350.8666667,,
15523,42,54,16:33:47,27,45,0,993.7833332999999,,
15524,42,56,19:27:19,16,44,0,1167.316667,,
15525,42,59,9:34:22,72,34,0,574.3666667,,
15526,42,60,8:16:05,78,27,0,496.08333330000005,,
15527,42,61,8:52:38,10,25,0,532.6333333,,
15528,42,63,17:34:17,64,40,0,1054.283333,,
15529,42,65,22:22:11,99,44,0,1342.183333,,
15530,42,66,20:47:51,29,32,1,1247.85,,
15531,42,69,10:42:35,90,41,0,642.5833332999999,,
15532,42,70,10:49:17,71,36,0,649.2833333,,
15533,42,70,13:07:46,27,21,0,787.7666667000001,,
15534,42,70,15:23:15,49,42,0,923.25,,
15535,42,72,10:30:00,51,22,0,630.0,,
15536,42,73,12:00:20,4,45,0,720.3333332999999,,
15537,42,77,8:50:39,107,4,0,530.65,,
15538,42,77,18:05:46,83,22,0,1085.766667,,
15539,42,78,3:30:07,83,25,0,210.1166667,,
15540,42,80,8:40:29,52,24,0,520.4833333,,
15541,42,81,7:37:27,89,45,0,457.45,,
15542,42,81,15:16:27,78,49,0,916.45,,
15543,42,82,8:46:08,57,24,0,526.1333333,,
15544,42,84,8:58:48,61,31,0,538.8,,
15545,42,85,5:07:29,78,41,0,307.4833333,,
15546,42,86,14:52:49,39,31,1,892.8166667000002,,
15547,42,86,17:15:47,45,38,0,1035.783333,,
15548,42,87,4:54:45,98,6,0,294.75,,
15549,42,89,4:34:53,64,32,0,274.8833333,,
15550,42,92,2:18:46,22,37,0,138.7666667,,
15551,42,98,23:17:57,55,36,1,1397.95,,
15552,42,100,8:04:41,88,37,0,484.6833333000001,,
15553,42,100,11:06:46,121,34,0,666.7666667000001,,
15554,42,102,21:09:36,7,15,0,1269.6,,
15555,42,103,1:42:21,105,38,0,102.35,,
15556,42,103,11:22:05,85,9,1,682.0833332999999,,
15557,42,108,16:24:49,122,48,0,984.8166667000002,,
15558,42,111,21:33:52,117,43,1,1293.866667,,
15559,42,111,23:38:47,30,11,1,1418.783333,,
15560,42,112,2:21:38,49,13,0,141.6333333,,
15561,42,114,11:21:26,95,40,0,681.4333333,,
15562,42,115,11:00:07,10,8,1,660.1166667,,
15563,42,117,11:28:10,5,10,0,688.1666667000001,,
15564,42,118,11:24:45,47,5,0,684.75,,
15565,42,118,22:14:50,99,3,0,1334.833333,,
15566,42,119,5:19:48,68,33,0,319.8,,
15567,42,119,12:47:37,99,8,0,767.6166667,,
15568,42,120,17:02:48,99,31,0,1022.8,,
15569,42,122,20:54:45,44,31,0,1254.75,,
15570,42,122,21:30:54,109,38,0,1290.9,,
15571,42,129,7:43:03,38,15,0,463.05,,
15572,42,129,14:46:22,84,12,0,886.3666667000001,,
15573,42,129,17:48:00,63,28,0,1068.0,,
15574,42,131,10:18:09,1,5,0,618.15,,
15575,42,132,0:12:00,107,1,0,12.0,,
15576,42,133,10:01:37,101,16,0,601.6166667,,
15577,42,133,14:38:12,82,26,0,878.2,,
15578,42,134,1:28:45,34,23,1,88.75,,
15579,42,135,17:06:18,98,12,0,1026.3,,
15580,42,138,0:32:03,33,49,0,32.05,,
15581,42,139,11:54:08,117,7,0,714.1333333,,
15582,42,141,12:50:26,97,2,0,770.4333333,,
15583,42,141,22:02:41,94,25,0,1322.683333,,
15584,42,142,7:29:49,37,46,0,449.8166666999999,,
15585,42,143,23:08:00,24,15,0,1388.0,,
15586,42,147,18:13:52,57,49,0,1093.866667,,
15587,42,148,21:29:20,28,45,1,1289.333333,,
15588,42,149,5:00:41,30,48,0,300.6833333,,
15589,42,153,1:08:57,81,42,0,68.95,,
15590,42,155,3:29:58,108,49,0,209.9666667,,
15591,42,156,18:32:58,2,42,0,1112.966667,,
15592,42,157,11:56:28,80,32,0,716.4666667,,
15593,42,158,7:15:25,23,33,0,435.41666669999995,,
15594,42,163,0:18:49,11,7,0,18.81666667,,
15595,42,163,2:58:39,27,35,1,178.65,,
15596,42,166,22:54:16,15,2,0,1374.266667,,
15597,42,168,6:27:27,21,42,1,387.45,,
15598,42,169,18:27:25,47,7,0,1107.416667,,
15599,42,171,5:04:42,104,43,0,304.7,,
15600,42,172,0:22:41,119,25,0,22.68333333,,
15601,42,177,5:53:07,64,13,0,353.1166667,,
15602,42,177,7:50:42,51,41,0,470.7,,
15603,42,177,19:22:37,68,5,0,1162.616667,,
15604,42,179,12:01:34,109,49,0,721.5666667,,
15605,42,180,3:24:05,118,24,0,204.08333330000002,,
15606,42,181,3:08:05,70,49,0,188.08333330000002,,
15607,42,181,16:45:47,43,29,0,1005.783333,,
15608,42,182,5:40:03,19,34,1,340.05,,
15609,42,184,0:44:21,89,17,0,44.35,,
15610,42,184,13:19:03,70,44,0,799.05,,
15611,42,185,10:29:05,25,47,0,629.0833332999999,,
15612,42,187,9:06:18,17,49,1,546.3,,
15613,42,190,12:31:06,13,31,0,751.1,,
15614,42,191,11:53:50,108,14,0,713.8333332999999,,
15615,42,193,15:40:15,14,40,1,940.25,,
15616,42,199,8:43:36,33,14,0,523.6,,
15617,42,201,11:45:07,32,45,0,705.1166667,,
15618,42,201,16:30:09,63,17,0,990.15,,
15619,42,202,23:10:47,14,3,0,1390.783333,,
15620,42,203,10:42:36,56,28,1,642.6,,
15621,42,205,5:17:51,117,16,0,317.85,,
15622,42,208,16:49:53,45,33,0,1009.883333,,
15623,42,208,20:17:43,94,28,0,1217.716667,,
15624,42,210,21:24:03,13,37,0,1284.05,,
15625,42,211,9:50:51,65,3,0,590.85,,
15626,42,213,6:58:58,84,46,0,418.96666669999996,,
15627,42,215,10:12:25,43,22,0,612.4166667000001,,
15628,42,217,8:26:16,53,33,0,506.2666666999999,,
15629,42,218,4:44:30,47,8,1,284.5,,
15630,42,218,9:31:15,91,27,0,571.25,,
15631,42,218,16:53:03,116,41,0,1013.05,,
15632,42,223,5:16:54,11,23,0,316.9,,
15633,42,229,11:50:05,79,28,0,710.0833332999999,,
15634,42,230,13:46:17,35,27,0,826.2833333,,
15635,42,230,23:21:11,68,21,0,1401.183333,,
15636,42,231,12:31:14,54,19,0,751.2333332999999,,
15637,42,233,12:22:27,92,6,0,742.45,,
15638,42,234,0:43:44,32,8,0,43.73333333,,
15639,42,234,4:47:01,115,29,1,287.0166667,,
15640,42,235,23:56:46,25,6,0,1436.766667,,
15641,42,237,21:16:06,85,1,0,1276.1,,
15642,42,238,3:33:25,22,2,1,213.41666669999998,,
15643,42,240,6:14:17,102,7,1,374.28333330000004,,
15644,42,240,23:06:55,10,44,0,1386.916667,,
15645,42,242,21:46:27,36,1,0,1306.45,,
15646,42,244,16:20:34,23,26,1,980.5666667000002,,
15647,42,246,4:33:40,1,32,0,273.6666667,,
15648,42,247,3:16:28,62,19,0,196.4666667,,
15649,42,248,15:06:50,37,2,0,906.8333332999998,,
15650,42,251,23:48:10,65,34,0,1428.166667,,
15651,42,252,7:27:21,104,33,0,447.35,,
15652,42,254,1:51:17,8,20,1,111.28333329999998,,
15653,42,258,20:02:22,23,18,0,1202.366667,,
15654,42,259,20:41:28,7,35,0,1241.466667,,
15655,42,260,15:17:54,54,43,0,917.9,,
15656,42,260,23:10:14,46,6,0,1390.233333,,
15657,42,261,6:06:36,46,38,0,366.6,,
15658,42,266,18:00:29,80,31,0,1080.483333,,
15659,42,272,0:52:50,12,6,0,52.83333333,,
15660,42,272,7:02:53,69,40,0,422.88333330000006,,
15661,42,274,11:44:58,92,26,0,704.9666667,,
15662,42,274,18:58:02,82,50,1,1138.033333,,
15663,42,274,23:44:04,17,31,0,1424.066667,,
15664,42,282,0:22:15,43,42,0,22.25,,
15665,42,287,8:57:27,62,11,1,537.45,,
15666,42,288,4:53:17,75,32,0,293.28333330000004,,
15667,42,289,7:46:41,7,7,0,466.6833333000001,,
15668,42,290,8:07:57,107,27,0,487.95,,
15669,42,290,10:16:35,52,15,0,616.5833332999999,,
15670,42,291,2:47:39,99,36,1,167.65,,
15671,42,292,3:59:45,35,46,0,239.75,,
15672,42,293,3:08:29,31,39,0,188.4833333,,
15673,42,295,21:59:43,111,41,0,1319.716667,,
15674,42,296,8:13:31,105,9,0,493.5166666999999,,
15675,42,296,16:56:48,99,29,0,1016.8,,
15676,42,299,0:44:16,13,30,0,44.26666667,,
15677,42,299,13:13:17,40,5,0,793.2833333,,
15678,42,300,9:18:58,10,1,0,558.9666667,,
15679,42,300,23:15:02,45,29,0,1395.033333,,
15680,42,302,14:41:35,1,31,0,881.5833332999998,,
15681,42,306,14:13:50,103,4,1,853.8333332999998,,
15682,42,308,1:15:38,112,5,0,75.63333333,,
15683,42,308,17:02:51,39,33,0,1022.85,,
15684,42,309,4:46:24,88,39,0,286.4,,
15685,42,309,12:51:21,35,13,0,771.35,,
15686,42,312,7:56:29,46,35,0,476.4833333000001,,
15687,42,313,5:53:54,15,29,0,353.9,,
15688,42,314,8:51:11,3,43,0,531.1833333000001,,
15689,42,318,13:50:31,83,9,1,830.5166667000001,,
15690,42,319,6:09:49,66,30,0,369.8166667,,
15691,42,320,3:11:18,99,35,0,191.3,,
15692,42,320,11:23:16,48,16,0,683.2666667000001,,
15693,42,321,19:44:11,108,29,0,1184.183333,,
15694,42,322,0:24:26,35,12,0,24.43333333,,
15695,42,323,20:50:28,72,26,0,1250.466667,,
15696,42,324,7:36:20,23,33,0,456.33333330000005,,
15697,42,325,3:05:42,8,40,0,185.7,,
15698,42,325,23:12:08,3,26,0,1392.133333,,
15699,42,327,14:19:05,58,23,0,859.0833332999998,,
15700,42,327,22:22:36,116,16,0,1342.6,,
15701,42,329,15:02:30,73,32,0,902.5,,
15702,42,330,15:59:22,54,23,0,959.3666667000001,,
15703,42,334,19:25:48,93,35,0,1165.8,,
15704,42,337,4:54:27,1,46,0,294.45,,
15705,42,338,11:17:03,79,11,0,677.05,,
15706,42,343,15:22:11,25,1,0,922.1833332999998,,
15707,42,344,6:04:38,122,3,0,364.6333333,,
15708,42,345,6:22:24,42,15,0,382.4,,
15709,42,346,6:04:46,22,15,0,364.7666667,,
15710,42,347,3:47:13,33,11,1,227.2166667,,
15711,42,347,8:58:48,91,36,0,538.8,,
15712,42,348,6:36:59,105,33,0,396.9833333,,
15713,42,348,7:16:53,118,10,0,436.88333330000006,,
15714,42,350,1:46:56,81,40,1,106.93333329999999,,
15715,42,351,1:48:04,75,13,0,108.06666670000001,,
15716,42,352,18:56:35,72,45,0,1136.583333,,
15717,42,353,12:26:47,106,9,0,746.7833333,,
15718,42,353,19:16:24,5,8,0,1156.4,,
15719,42,355,0:20:27,32,32,0,20.45,,
15720,42,360,13:50:56,103,17,0,830.9333333,,
15721,42,372,10:46:58,12,26,0,646.9666667,,
15722,42,374,13:51:27,67,37,1,831.45,,
15723,42,375,23:42:31,18,24,0,1422.516667,,
15724,42,378,3:03:25,68,50,0,183.41666669999998,,
15725,42,378,14:50:20,114,45,0,890.3333332999998,,
15726,42,379,0:20:48,53,4,0,20.8,,
15727,42,382,9:12:39,115,29,1,552.65,,
15728,42,382,13:20:53,50,20,0,800.8833333,,
15729,42,387,17:42:39,80,5,0,1062.65,,
15730,42,388,12:26:04,37,18,0,746.0666667,,
15731,42,390,22:56:33,29,13,0,1376.55,,
15732,42,391,2:46:35,106,6,0,166.58333330000002,,
15733,42,391,10:34:08,37,33,0,634.1333333,,
15734,42,391,11:14:48,101,21,0,674.8,,
15735,42,392,10:50:41,103,15,1,650.6833333,,
15736,42,392,21:15:11,46,4,1,1275.183333,,
15737,42,393,14:31:27,9,6,0,871.45,,
15738,42,395,17:47:56,121,36,0,1067.933333,,
15739,42,397,17:54:09,60,15,0,1074.15,,
15740,42,402,9:45:07,72,49,0,585.1166667,,
15741,42,402,15:39:43,118,16,0,939.7166667000001,,
15742,42,405,10:49:26,119,22,0,649.4333333,,
15743,42,408,10:56:06,53,1,0,656.1,,
15744,42,409,7:42:37,44,40,0,462.61666669999994,,
15745,42,412,3:30:42,7,45,0,210.7,,
15746,42,412,23:34:09,51,6,0,1414.15,,
15747,42,413,13:04:24,63,30,0,784.4,,
15748,42,415,11:52:48,68,10,0,712.8,,
15749,42,417,10:14:55,66,45,1,614.9166667000001,,
15750,42,418,9:39:46,83,18,0,579.7666667000001,,
15751,42,420,6:30:47,114,19,0,390.78333330000004,,
15752,42,422,7:53:22,47,10,0,473.36666669999994,,
15753,42,423,9:19:23,27,41,0,559.3833333,,
15754,42,425,5:36:11,62,27,0,336.1833333,,
15755,42,426,6:29:35,63,30,0,389.5833333,,
15756,42,426,10:03:35,60,28,1,603.5833332999999,,
15757,42,429,16:10:06,122,25,0,970.1,,
15758,42,432,1:20:57,78,33,0,80.95,,
15759,42,433,18:43:23,58,34,0,1123.383333,,
15760,42,434,0:32:51,91,17,0,32.85,,
15761,42,434,13:33:41,27,45,0,813.6833333,,
15762,42,434,18:36:07,8,48,0,1116.116667,,
15763,42,435,7:35:06,73,47,0,455.1,,
15764,42,442,14:40:55,58,13,0,880.9166667000002,,
15765,42,445,7:34:49,51,50,0,454.8166666999999,,
15766,42,445,17:20:35,88,10,1,1040.583333,,
15767,42,447,0:42:39,46,3,0,42.65,,
15768,42,447,17:31:25,17,27,1,1051.416667,,
15769,42,447,17:50:49,38,28,0,1070.816667,,
15770,42,450,0:47:26,36,11,0,47.43333333,,
15771,42,451,3:35:47,76,27,0,215.7833333,,
15772,42,452,2:41:37,72,46,0,161.6166667,,
15773,42,452,23:48:03,71,14,0,1428.05,,
15774,42,453,23:26:56,14,47,0,1406.933333,,
15775,42,455,14:32:13,105,16,1,872.2166667000001,,
15776,42,457,13:52:50,83,38,0,832.8333332999999,,
15777,42,458,13:11:40,104,13,0,791.6666667000001,,
15778,42,460,23:34:07,63,35,0,1414.116667,,
15779,42,462,8:08:33,16,40,0,488.55,,
15780,42,464,15:55:53,50,13,0,955.8833332999999,,
15781,42,476,1:22:31,57,27,0,82.51666667,,
15782,42,478,2:32:44,110,3,0,152.7333333,,
15783,42,479,3:10:47,91,9,0,190.7833333,,
15784,42,479,20:29:01,42,23,0,1229.016667,,
15785,42,484,21:48:12,11,37,1,1308.2,,
15786,42,486,1:21:45,74,43,0,81.75,,
15787,42,487,9:01:59,116,15,0,541.9833332999999,,
15788,42,489,21:10:28,39,23,1,1270.466667,,
15789,42,489,22:07:13,118,40,1,1327.216667,,
15790,42,491,7:35:26,49,19,0,455.4333333000001,,
15791,42,499,23:11:50,84,25,0,1391.833333,,
15792,42,501,12:51:40,57,48,0,771.6666667000001,,
15793,42,504,16:50:14,5,35,0,1010.233333,,
15794,42,507,19:03:24,99,5,1,1143.4,,
15795,42,509,5:38:43,115,44,0,338.71666669999996,,
15796,42,509,9:45:33,107,43,0,585.55,,
15797,42,509,22:38:55,121,27,1,1358.916667,,
15798,42,511,2:42:32,99,12,1,162.5333333,,
15799,42,511,4:37:17,118,47,0,277.28333330000004,,
15800,42,512,3:40:53,51,4,0,220.8833333,,
15801,42,512,15:41:54,123,7,0,941.9,,
15802,42,512,22:52:15,6,33,1,1372.25,,
15803,42,513,18:52:01,46,6,0,1132.016667,,
15804,42,514,5:09:43,54,32,0,309.71666669999996,,
15805,42,516,23:03:30,2,50,0,1383.5,,
15806,42,518,4:59:26,48,5,0,299.4333333,,
15807,42,518,21:37:08,101,42,0,1297.133333,,
15808,42,521,6:19:56,40,37,1,379.9333333,,
15809,42,521,11:05:53,12,23,0,665.8833333,,
15810,42,522,16:22:47,70,37,0,982.7833332999999,,
15811,42,524,3:15:19,59,18,0,195.31666669999998,,
15812,42,524,15:34:08,19,13,0,934.1333332999999,,
15813,42,526,2:19:54,101,22,0,139.9,,
15814,42,526,19:14:45,92,24,0,1154.75,,
15815,42,528,15:19:44,74,45,0,919.7333332999999,,
15816,42,530,16:39:20,116,13,1,999.3333332999998,,
15817,42,532,19:35:32,16,6,0,1175.533333,,
15818,42,534,15:39:18,122,45,0,939.3,,
15819,42,535,18:31:16,58,13,0,1111.266667,,
15820,42,536,15:38:45,120,28,0,938.75,,
15821,42,537,12:10:27,93,14,0,730.45,,
15822,42,542,15:02:51,68,17,0,902.85,,
15823,42,542,18:27:02,72,4,0,1107.033333,,
15824,42,547,1:45:20,104,12,0,105.33333329999999,,
15825,42,550,17:49:13,66,19,0,1069.216667,,
15826,42,552,10:18:25,72,24,1,618.4166667000001,,
15827,42,553,1:36:23,118,10,0,96.38333333,,
15828,42,554,2:33:38,46,36,0,153.6333333,,
15829,42,556,15:36:34,10,33,0,936.5666667000002,,
15830,42,557,12:36:02,63,21,0,756.0333333,,
15831,42,558,2:41:57,101,42,0,161.95,,
15832,42,559,14:07:23,76,31,0,847.3833332999999,,
15833,42,561,22:38:56,95,49,0,1358.933333,,
15834,42,562,17:21:09,22,8,0,1041.15,,
15835,42,572,22:57:18,46,41,0,1377.3,,
15836,42,575,3:23:32,6,44,0,203.5333333,,
15837,42,576,19:39:29,109,19,1,1179.483333,,
15838,42,578,6:30:46,7,25,1,390.7666667,,
15839,42,581,4:06:06,53,33,0,246.1,,
15840,42,582,20:42:33,92,16,0,1242.55,,
15841,42,584,15:48:27,72,48,0,948.45,,
15842,42,586,1:31:37,66,32,0,91.61666667,,
15843,42,587,5:57:41,105,18,0,357.6833333,,
15844,42,591,5:00:28,37,4,0,300.46666669999996,,
15845,42,591,8:44:31,16,20,1,524.5166667,,
15846,42,591,12:59:45,89,35,0,779.75,,
15847,42,592,15:31:53,99,32,0,931.8833332999999,,
15848,42,593,22:10:28,36,16,0,1330.466667,,
15849,42,594,23:44:49,81,14,0,1424.816667,,
15850,42,596,9:44:35,23,23,0,584.5833332999999,,
15851,42,598,0:44:52,43,26,0,44.86666667,,
15852,42,600,3:58:17,40,10,0,238.2833333,,
15853,42,600,5:03:24,68,14,0,303.4,,
